,store_id,product_id,quantity,extracted_date,data_source
498,2,186,16,2025-11-24 02:47:01,from_csv_file
499,2,187,10,2025-11-24 02:47:01,from_csv_file
500,2,188,27,2025-11-24 02:47:01,from_csv_file
501,2,189,13,2025-11-24 02:47:01,from_csv_file
502,2,190,18,2025-11-24 02:47:01,from_csv_file
503,2,191,15,2025-11-24 02:47:01,from_csv_file
504,2,192,0,2025-11-24 02:47:01,from_csv_file
505,2,193,21,2025-11-24 02:47:01,from_csv_file
506,2,194,15,2025-11-24 02:47:01,from_csv_file
507,2,195,19,2025-11-24 02:47:01,from_csv_file
508,2,196,28,2025-11-24 02:47:01,from_csv_file
509,2,197,10,2025-11-24 02:47:01,from_csv_file
510,2,198,0,2025-11-24 02:47:01,from_csv_file
511,2,199,13,2025-11-24 02:47:01,from_csv_file
512,2,200,11,2025-11-24 02:47:01,from_csv_file
513,2,201,24,2025-11-24 02:47:01,from_csv_file
514,2,202,1,2025-11-24 02:47:01,from_csv_file
515,2,203,7,2025-11-24 02:47:01,from_csv_file
516,2,204,25,2025-11-24 02:47:01,from_csv_file
517,2,205,13,2025-11-24 02:47:01,from_csv_file
518,2,206,9,2025-11-24 02:47:01,from_csv_file
519,2,207,8,2025-11-24 02:47:01,from_csv_file
520,2,208,12,2025-11-24 02:47:01,from_csv_file
521,2,209,11,2025-11-24 02:47:01,from_csv_file
522,2,210,10,2025-11-24 02:47:01,from_csv_file
523,2,211,4,2025-11-24 02:47:01,from_csv_file
524,2,212,22,2025-11-24 02:47:01,from_csv_file
525,2,213,10,2025-11-24 02:47:01,from_csv_file
526,2,214,7,2025-11-24 02:47:01,from_csv_file
527,2,215,11,2025-11-24 02:47:01,from_csv_file
528,2,216,19,2025-11-24 02:47:01,from_csv_file
529,2,217,22,2025-11-24 02:47:01,from_csv_file
530,2,218,26,2025-11-24 02:47:01,from_csv_file
531,2,219,16,2025-11-24 02:47:01,from_csv_file
532,2,220,6,2025-11-24 02:47:01,from_csv_file
533,2,221,12,2025-11-24 02:47:01,from_csv_file
534,2,222,30,2025-11-24 02:47:01,from_csv_file
535,2,223,7,2025-11-24 02:47:01,from_csv_file
536,2,224,4,2025-11-24 02:47:01,from_csv_file
537,2,225,11,2025-11-24 02:47:01,from_csv_file
538,2,226,5,2025-11-24 02:47:01,from_csv_file
539,2,227,12,2025-11-24 02:47:01,from_csv_file
540,2,228,7,2025-11-24 02:47:01,from_csv_file
541,2,229,29,2025-11-24 02:47:01,from_csv_file
542,2,230,25,2025-11-24 02:47:01,from_csv_file
543,2,231,8,2025-11-24 02:47:01,from_csv_file
544,2,232,11,2025-11-24 02:47:01,from_csv_file
545,2,233,25,2025-11-24 02:47:01,from_csv_file
546,2,234,12,2025-11-24 02:47:01,from_csv_file
547,2,235,4,2025-11-24 02:47:01,from_csv_file
548,2,236,7,2025-11-24 02:47:01,from_csv_file
549,2,237,30,2025-11-24 02:47:01,from_csv_file
550,2,238,6,2025-11-24 02:47:01,from_csv_file
551,2,239,17,2025-11-24 02:47:01,from_csv_file
552,2,240,19,2025-11-24 02:47:01,from_csv_file
553,2,241,24,2025-11-24 02:47:01,from_csv_file
554,2,242,2,2025-11-24 02:47:01,from_csv_file
555,2,243,18,2025-11-24 02:47:01,from_csv_file
556,2,244,1,2025-11-24 02:47:01,from_csv_file
557,2,245,18,2025-11-24 02:47:01,from_csv_file
558,2,246,10,2025-11-24 02:47:01,from_csv_file
559,2,247,16,2025-11-24 02:47:01,from_csv_file
560,2,248,26,2025-11-24 02:47:01,from_csv_file
561,2,249,10,2025-11-24 02:47:01,from_csv_file
562,2,250,23,2025-11-24 02:47:01,from_csv_file
563,2,251,0,2025-11-24 02:47:01,from_csv_file
564,2,252,20,2025-11-24 02:47:01,from_csv_file
565,2,253,29,2025-11-24 02:47:01,from_csv_file
566,2,254,7,2025-11-24 02:47:01,from_csv_file
567,2,255,12,2025-11-24 02:47:01,from_csv_file
568,2,256,8,2025-11-24 02:47:01,from_csv_file
569,2,257,5,2025-11-24 02:47:01,from_csv_file
570,2,258,10,2025-11-24 02:47:01,from_csv_file
571,2,259,16,2025-11-24 02:47:01,from_csv_file
572,2,260,20,2025-11-24 02:47:01,from_csv_file
573,2,261,4,2025-11-24 02:47:01,from_csv_file
574,2,262,8,2025-11-24 02:47:01,from_csv_file
575,2,263,4,2025-11-24 02:47:01,from_csv_file
576,2,264,13,2025-11-24 02:47:01,from_csv_file
577,2,265,4,2025-11-24 02:47:01,from_csv_file
578,2,266,18,2025-11-24 02:47:01,from_csv_file
579,2,267,21,2025-11-24 02:47:01,from_csv_file
580,2,268,3,2025-11-24 02:47:01,from_csv_file
581,2,269,4,2025-11-24 02:47:01,from_csv_file
582,2,270,15,2025-11-24 02:47:01,from_csv_file
583,2,271,26,2025-11-24 02:47:01,from_csv_file
584,2,272,1,2025-11-24 02:47:01,from_csv_file
585,2,273,28,2025-11-24 02:47:01,from_csv_file
586,2,274,15,2025-11-24 02:47:01,from_csv_file
587,2,275,3,2025-11-24 02:47:01,from_csv_file
588,2,276,9,2025-11-24 02:47:01,from_csv_file
589,2,277,4,2025-11-24 02:47:01,from_csv_file
590,2,278,8,2025-11-24 02:47:01,from_csv_file
591,2,279,18,2025-11-24 02:47:01,from_csv_file
592,2,280,11,2025-11-24 02:47:01,from_csv_file
593,2,281,3,2025-11-24 02:47:01,from_csv_file
594,2,282,8,2025-11-24 02:47:01,from_csv_file
595,2,283,28,2025-11-24 02:47:01,from_csv_file
596,2,284,6,2025-11-24 02:47:01,from_csv_file
597,2,285,22,2025-11-24 02:47:01,from_csv_file
598,2,286,3,2025-11-24 02:47:01,from_csv_file
599,2,287,15,2025-11-24 02:47:01,from_csv_file
600,2,288,13,2025-11-24 02:47:01,from_csv_file
601,2,289,5,2025-11-24 02:47:01,from_csv_file
602,2,290,29,2025-11-24 02:47:01,from_csv_file
603,2,291,22,2025-11-24 02:47:01,from_csv_file
604,2,292,22,2025-11-24 02:47:01,from_csv_file
605,2,293,12,2025-11-24 02:47:01,from_csv_file
606,2,294,7,2025-11-24 02:47:01,from_csv_file
607,2,295,15,2025-11-24 02:47:01,from_csv_file
608,2,296,8,2025-11-24 02:47:01,from_csv_file
609,2,297,7,2025-11-24 02:47:01,from_csv_file
610,2,298,27,2025-11-24 02:47:01,from_csv_file
611,2,299,0,2025-11-24 02:47:01,from_csv_file
612,2,300,13,2025-11-24 02:47:01,from_csv_file
613,2,301,26,2025-11-24 02:47:01,from_csv_file
614,2,302,6,2025-11-24 02:47:01,from_csv_file
615,2,303,23,2025-11-24 02:47:01,from_csv_file
616,2,304,6,2025-11-24 02:47:01,from_csv_file
617,2,305,21,2025-11-24 02:47:01,from_csv_file
618,2,306,17,2025-11-24 02:47:01,from_csv_file
619,2,307,18,2025-11-24 02:47:01,from_csv_file
620,2,308,15,2025-11-24 02:47:01,from_csv_file
621,2,309,9,2025-11-24 02:47:01,from_csv_file
622,2,310,5,2025-11-24 02:47:01,from_csv_file
623,2,311,27,2025-11-24 02:47:01,from_csv_file
624,2,312,2,2025-11-24 02:47:01,from_csv_file
625,2,313,24,2025-11-24 02:47:01,from_csv_file
626,3,1,14,2025-11-24 02:47:01,from_csv_file
627,3,2,24,2025-11-24 02:47:01,from_csv_file
628,3,3,0,2025-11-24 02:47:01,from_csv_file
629,3,4,11,2025-11-24 02:47:01,from_csv_file
630,3,5,3,2025-11-24 02:47:01,from_csv_file
631,3,6,27,2025-11-24 02:47:01,from_csv_file
632,3,7,12,2025-11-24 02:47:01,from_csv_file
633,3,8,12,2025-11-24 02:47:01,from_csv_file
634,3,9,23,2025-11-24 02:47:01,from_csv_file
635,3,10,21,2025-11-24 02:47:01,from_csv_file
636,3,11,30,2025-11-24 02:47:01,from_csv_file
637,3,12,30,2025-11-24 02:47:01,from_csv_file
638,3,13,19,2025-11-24 02:47:01,from_csv_file
639,3,14,4,2025-11-24 02:47:01,from_csv_file
640,3,15,22,2025-11-24 02:47:01,from_csv_file
641,3,16,19,2025-11-24 02:47:01,from_csv_file
642,3,17,22,2025-11-24 02:47:01,from_csv_file
643,3,18,5,2025-11-24 02:47:01,from_csv_file
644,3,19,24,2025-11-24 02:47:01,from_csv_file
645,3,20,19,2025-11-24 02:47:01,from_csv_file
646,3,21,8,2025-11-24 02:47:01,from_csv_file
647,3,22,20,2025-11-24 02:47:01,from_csv_file
648,3,23,8,2025-11-24 02:47:01,from_csv_file
649,3,24,18,2025-11-24 02:47:01,from_csv_file
650,3,25,15,2025-11-24 02:47:01,from_csv_file
651,3,26,27,2025-11-24 02:47:01,from_csv_file
652,3,27,21,2025-11-24 02:47:01,from_csv_file
653,3,28,20,2025-11-24 02:47:01,from_csv_file
654,3,29,11,2025-11-24 02:47:01,from_csv_file
655,3,30,23,2025-11-24 02:47:01,from_csv_file
656,3,31,10,2025-11-24 02:47:01,from_csv_file
657,3,32,14,2025-11-24 02:47:01,from_csv_file
658,3,33,14,2025-11-24 02:47:01,from_csv_file
659,3,34,6,2025-11-24 02:47:01,from_csv_file
660,3,35,3,2025-11-24 02:47:01,from_csv_file
661,3,36,28,2025-11-24 02:47:01,from_csv_file
662,3,37,30,2025-11-24 02:47:01,from_csv_file
663,3,38,23,2025-11-24 02:47:01,from_csv_file
664,3,39,22,2025-11-24 02:47:01,from_csv_file
665,3,40,2,2025-11-24 02:47:01,from_csv_file
666,3,41,25,2025-11-24 02:47:01,from_csv_file
667,3,42,9,2025-11-24 02:47:01,from_csv_file
668,3,43,26,2025-11-24 02:47:01,from_csv_file
669,3,44,26,2025-11-24 02:47:01,from_csv_file
670,3,45,1,2025-11-24 02:47:01,from_csv_file
671,3,46,16,2025-11-24 02:47:01,from_csv_file
672,3,47,14,2025-11-24 02:47:01,from_csv_file
673,3,48,2,2025-11-24 02:47:01,from_csv_file
674,3,49,4,2025-11-24 02:47:01,from_csv_file
675,3,50,25,2025-11-24 02:47:01,from_csv_file
676,3,51,2,2025-11-24 02:47:01,from_csv_file
677,3,52,8,2025-11-24 02:47:01,from_csv_file
678,3,53,6,2025-11-24 02:47:01,from_csv_file
679,3,54,13,2025-11-24 02:47:01,from_csv_file
680,3,55,5,2025-11-24 02:47:01,from_csv_file
681,3,56,19,2025-11-24 02:47:01,from_csv_file
682,3,57,9,2025-11-24 02:47:01,from_csv_file
683,3,58,27,2025-11-24 02:47:01,from_csv_file
684,3,59,0,2025-11-24 02:47:01,from_csv_file
685,3,60,7,2025-11-24 02:47:01,from_csv_file
686,3,61,28,2025-11-24 02:47:01,from_csv_file
687,3,62,4,2025-11-24 02:47:01,from_csv_file
688,3,63,8,2025-11-24 02:47:01,from_csv_file
689,3,64,22,2025-11-24 02:47:01,from_csv_file
690,3,65,1,2025-11-24 02:47:01,from_csv_file
691,3,66,3,2025-11-24 02:47:01,from_csv_file
692,3,67,6,2025-11-24 02:47:01,from_csv_file
693,3,68,18,2025-11-24 02:47:01,from_csv_file
694,3,69,29,2025-11-24 02:47:01,from_csv_file
695,3,70,2,2025-11-24 02:47:01,from_csv_file
696,3,71,13,2025-11-24 02:47:01,from_csv_file
697,3,72,6,2025-11-24 02:47:01,from_csv_file
698,3,73,3,2025-11-24 02:47:01,from_csv_file
699,3,74,17,2025-11-24 02:47:01,from_csv_file
700,3,75,29,2025-11-24 02:47:01,from_csv_file
701,3,76,23,2025-11-24 02:47:01,from_csv_file
702,3,77,23,2025-11-24 02:47:01,from_csv_file
703,3,78,19,2025-11-24 02:47:01,from_csv_file
704,3,79,29,2025-11-24 02:47:01,from_csv_file
705,3,80,22,2025-11-24 02:47:01,from_csv_file
706,3,81,18,2025-11-24 02:47:01,from_csv_file
707,3,82,7,2025-11-24 02:47:01,from_csv_file
708,3,83,23,2025-11-24 02:47:01,from_csv_file
709,3,84,15,2025-11-24 02:47:01,from_csv_file
710,3,85,15,2025-11-24 02:47:01,from_csv_file
711,3,86,27,2025-11-24 02:47:01,from_csv_file
712,3,87,16,2025-11-24 02:47:01,from_csv_file
713,3,88,28,2025-11-24 02:47:01,from_csv_file
714,3,89,22,2025-11-24 02:47:01,from_csv_file
715,3,90,9,2025-11-24 02:47:01,from_csv_file
716,3,91,8,2025-11-24 02:47:01,from_csv_file
717,3,92,28,2025-11-24 02:47:01,from_csv_file
718,3,93,18,2025-11-24 02:47:01,from_csv_file
719,3,94,15,2025-11-24 02:47:01,from_csv_file
720,3,95,14,2025-11-24 02:47:01,from_csv_file
721,3,96,1,2025-11-24 02:47:01,from_csv_file
722,3,97,28,2025-11-24 02:47:01,from_csv_file
723,3,98,5,2025-11-24 02:47:01,from_csv_file
724,3,99,19,2025-11-24 02:47:01,from_csv_file
725,3,100,28,2025-11-24 02:47:01,from_csv_file
726,3,101,17,2025-11-24 02:47:01,from_csv_file
727,3,102,22,2025-11-24 02:47:01,from_csv_file
728,3,103,10,2025-11-24 02:47:01,from_csv_file
729,3,104,22,2025-11-24 02:47:01,from_csv_file
730,3,105,1,2025-11-24 02:47:01,from_csv_file
731,3,106,1,2025-11-24 02:47:01,from_csv_file
732,3,107,11,2025-11-24 02:47:01,from_csv_file
733,3,108,23,2025-11-24 02:47:01,from_csv_file
734,3,109,24,2025-11-24 02:47:01,from_csv_file
735,3,110,11,2025-11-24 02:47:01,from_csv_file
736,3,111,29,2025-11-24 02:47:01,from_csv_file
737,3,112,24,2025-11-24 02:47:01,from_csv_file
738,3,113,23,2025-11-24 02:47:01,from_csv_file
739,3,114,12,2025-11-24 02:47:01,from_csv_file
740,3,115,25,2025-11-24 02:47:01,from_csv_file
741,3,116,30,2025-11-24 02:47:01,from_csv_file
742,3,117,23,2025-11-24 02:47:01,from_csv_file
743,3,118,9,2025-11-24 02:47:01,from_csv_file
744,3,119,29,2025-11-24 02:47:01,from_csv_file
745,3,120,25,2025-11-24 02:47:01,from_csv_file
746,3,121,4,2025-11-24 02:47:01,from_csv_file
747,3,122,8,2025-11-24 02:47:01,from_csv_file
748,3,123,15,2025-11-24 02:47:01,from_csv_file
749,3,124,11,2025-11-24 02:47:01,from_csv_file
750,3,125,2,2025-11-24 02:47:01,from_csv_file
751,3,126,5,2025-11-24 02:47:01,from_csv_file
752,3,127,4,2025-11-24 02:47:01,from_csv_file
753,3,128,20,2025-11-24 02:47:01,from_csv_file
754,3,129,10,2025-11-24 02:47:01,from_csv_file
755,3,130,20,2025-11-24 02:47:01,from_csv_file
756,3,131,23,2025-11-24 02:47:01,from_csv_file
757,3,132,16,2025-11-24 02:47:01,from_csv_file
758,3,133,16,2025-11-24 02:47:01,from_csv_file
759,3,134,17,2025-11-24 02:47:01,from_csv_file
760,3,135,15,2025-11-24 02:47:01,from_csv_file
761,3,136,4,2025-11-24 02:47:01,from_csv_file
762,3,137,17,2025-11-24 02:47:01,from_csv_file
763,3,138,17,2025-11-24 02:47:01,from_csv_file
764,3,139,21,2025-11-24 02:47:01,from_csv_file
765,3,140,3,2025-11-24 02:47:01,from_csv_file
766,3,141,4,2025-11-24 02:47:01,from_csv_file
767,3,142,29,2025-11-24 02:47:01,from_csv_file
768,3,143,9,2025-11-24 02:47:01,from_csv_file
769,3,144,9,2025-11-24 02:47:01,from_csv_file
770,3,145,11,2025-11-24 02:47:01,from_csv_file
771,3,146,9,2025-11-24 02:47:01,from_csv_file
772,3,147,3,2025-11-24 02:47:01,from_csv_file
773,3,148,6,2025-11-24 02:47:01,from_csv_file
774,3,149,1,2025-11-24 02:47:01,from_csv_file
775,3,150,21,2025-11-24 02:47:01,from_csv_file
776,3,151,1,2025-11-24 02:47:01,from_csv_file
777,3,152,1,2025-11-24 02:47:01,from_csv_file
778,3,153,7,2025-11-24 02:47:01,from_csv_file
779,3,154,22,2025-11-24 02:47:01,from_csv_file
780,3,155,25,2025-11-24 02:47:01,from_csv_file
781,3,156,14,2025-11-24 02:47:01,from_csv_file
782,3,157,12,2025-11-24 02:47:01,from_csv_file
783,3,158,17,2025-11-24 02:47:01,from_csv_file
784,3,159,6,2025-11-24 02:47:01,from_csv_file
785,3,160,27,2025-11-24 02:47:01,from_csv_file
786,3,161,11,2025-11-24 02:47:01,from_csv_file
787,3,162,11,2025-11-24 02:47:01,from_csv_file
788,3,163,11,2025-11-24 02:47:01,from_csv_file
789,3,164,18,2025-11-24 02:47:01,from_csv_file
790,3,165,19,2025-11-24 02:47:01,from_csv_file
791,3,166,27,2025-11-24 02:47:01,from_csv_file
792,3,167,8,2025-11-24 02:47:01,from_csv_file
793,3,168,23,2025-11-24 02:47:01,from_csv_file
794,3,169,3,2025-11-24 02:47:01,from_csv_file
795,3,170,13,2025-11-24 02:47:01,from_csv_file
796,3,171,11,2025-11-24 02:47:01,from_csv_file
797,3,172,22,2025-11-24 02:47:01,from_csv_file
798,3,173,15,2025-11-24 02:47:01,from_csv_file
799,3,174,1,2025-11-24 02:47:01,from_csv_file
800,3,175,3,2025-11-24 02:47:01,from_csv_file
801,3,176,6,2025-11-24 02:47:01,from_csv_file
802,3,177,2,2025-11-24 02:47:01,from_csv_file
803,3,178,12,2025-11-24 02:47:01,from_csv_file
804,3,179,20,2025-11-24 02:47:01,from_csv_file
805,3,180,6,2025-11-24 02:47:01,from_csv_file
806,3,181,8,2025-11-24 02:47:01,from_csv_file
807,3,182,28,2025-11-24 02:47:01,from_csv_file
808,3,183,26,2025-11-24 02:47:01,from_csv_file
809,3,184,21,2025-11-24 02:47:01,from_csv_file
810,3,185,15,2025-11-24 02:47:01,from_csv_file
811,3,186,30,2025-11-24 02:47:01,from_csv_file
812,3,187,2,2025-11-24 02:47:01,from_csv_file
813,3,188,29,2025-11-24 02:47:01,from_csv_file
814,3,189,20,2025-11-24 02:47:01,from_csv_file
815,3,190,20,2025-11-24 02:47:01,from_csv_file
816,3,191,23,2025-11-24 02:47:01,from_csv_file
817,3,192,10,2025-11-24 02:47:01,from_csv_file
818,3,193,5,2025-11-24 02:47:01,from_csv_file
819,3,194,20,2025-11-24 02:47:01,from_csv_file
820,3,195,20,2025-11-24 02:47:01,from_csv_file
821,3,196,25,2025-11-24 02:47:01,from_csv_file
822,3,197,8,2025-11-24 02:47:01,from_csv_file
823,3,198,27,2025-11-24 02:47:01,from_csv_file
824,3,199,5,2025-11-24 02:47:01,from_csv_file
825,3,200,29,2025-11-24 02:47:01,from_csv_file
826,3,201,30,2025-11-24 02:47:01,from_csv_file
827,3,202,11,2025-11-24 02:47:01,from_csv_file
828,3,203,6,2025-11-24 02:47:01,from_csv_file
829,3,204,16,2025-11-24 02:47:01,from_csv_file
830,3,205,3,2025-11-24 02:47:01,from_csv_file
831,3,206,29,2025-11-24 02:47:01,from_csv_file
832,3,207,29,2025-11-24 02:47:01,from_csv_file
833,3,208,12,2025-11-24 02:47:01,from_csv_file
834,3,209,1,2025-11-24 02:47:01,from_csv_file
835,3,210,22,2025-11-24 02:47:01,from_csv_file
836,3,211,3,2025-11-24 02:47:01,from_csv_file
837,3,212,23,2025-11-24 02:47:01,from_csv_file
838,3,213,10,2025-11-24 02:47:01,from_csv_file
839,3,214,30,2025-11-24 02:47:01,from_csv_file
840,3,215,12,2025-11-24 02:47:01,from_csv_file
841,3,216,5,2025-11-24 02:47:01,from_csv_file
842,3,217,4,2025-11-24 02:47:01,from_csv_file
843,3,218,21,2025-11-24 02:47:01,from_csv_file
844,3,219,29,2025-11-24 02:47:01,from_csv_file
845,3,220,0,2025-11-24 02:47:01,from_csv_file
846,3,221,25,2025-11-24 02:47:01,from_csv_file
847,3,222,12,2025-11-24 02:47:01,from_csv_file
848,3,223,29,2025-11-24 02:47:01,from_csv_file
849,3,224,23,2025-11-24 02:47:01,from_csv_file
850,3,225,12,2025-11-24 02:47:01,from_csv_file
851,3,226,14,2025-11-24 02:47:01,from_csv_file
852,3,227,22,2025-11-24 02:47:01,from_csv_file
853,3,228,29,2025-11-24 02:47:01,from_csv_file
854,3,229,7,2025-11-24 02:47:01,from_csv_file
855,3,230,29,2025-11-24 02:47:01,from_csv_file
856,3,231,6,2025-11-24 02:47:01,from_csv_file
857,3,232,16,2025-11-24 02:47:01,from_csv_file
858,3,233,9,2025-11-24 02:47:01,from_csv_file
859,3,234,24,2025-11-24 02:47:01,from_csv_file
860,3,235,1,2025-11-24 02:47:01,from_csv_file
861,3,236,3,2025-11-24 02:47:01,from_csv_file
862,3,237,16,2025-11-24 02:47:01,from_csv_file
863,3,238,12,2025-11-24 02:47:01,from_csv_file
864,3,239,29,2025-11-24 02:47:01,from_csv_file
865,3,240,26,2025-11-24 02:47:01,from_csv_file
866,3,241,8,2025-11-24 02:47:01,from_csv_file
867,3,242,5,2025-11-24 02:47:01,from_csv_file
868,3,243,7,2025-11-24 02:47:01,from_csv_file
869,3,244,5,2025-11-24 02:47:01,from_csv_file
870,3,245,10,2025-11-24 02:47:01,from_csv_file
871,3,246,7,2025-11-24 02:47:01,from_csv_file
872,3,247,3,2025-11-24 02:47:01,from_csv_file
873,3,248,11,2025-11-24 02:47:01,from_csv_file
874,3,249,6,2025-11-24 02:47:01,from_csv_file
875,3,250,16,2025-11-24 02:47:01,from_csv_file
876,3,251,10,2025-11-24 02:47:01,from_csv_file
877,3,252,27,2025-11-24 02:47:01,from_csv_file
878,3,253,15,2025-11-24 02:47:01,from_csv_file
879,3,254,4,2025-11-24 02:47:01,from_csv_file
880,3,255,17,2025-11-24 02:47:01,from_csv_file
881,3,256,1,2025-11-24 02:47:01,from_csv_file
882,3,257,25,2025-11-24 02:47:01,from_csv_file
883,3,258,10,2025-11-24 02:47:01,from_csv_file
884,3,259,0,2025-11-24 02:47:01,from_csv_file
885,3,260,5,2025-11-24 02:47:01,from_csv_file
886,3,261,24,2025-11-24 02:47:01,from_csv_file
887,3,262,29,2025-11-24 02:47:01,from_csv_file
888,3,263,21,2025-11-24 02:47:01,from_csv_file
889,3,264,7,2025-11-24 02:47:01,from_csv_file
890,3,265,22,2025-11-24 02:47:01,from_csv_file
891,3,266,18,2025-11-24 02:47:01,from_csv_file
892,3,267,12,2025-11-24 02:47:01,from_csv_file
893,3,268,17,2025-11-24 02:47:01,from_csv_file
894,3,269,26,2025-11-24 02:47:01,from_csv_file
895,3,270,6,2025-11-24 02:47:01,from_csv_file
896,3,271,23,2025-11-24 02:47:01,from_csv_file
897,3,272,12,2025-11-24 02:47:01,from_csv_file
898,3,273,19,2025-11-24 02:47:01,from_csv_file
899,3,274,7,2025-11-24 02:47:01,from_csv_file
900,3,275,23,2025-11-24 02:47:01,from_csv_file
901,3,276,14,2025-11-24 02:47:01,from_csv_file
902,3,277,26,2025-11-24 02:47:01,from_csv_file
903,3,278,15,2025-11-24 02:47:01,from_csv_file
904,3,279,15,2025-11-24 02:47:01,from_csv_file
905,3,280,1,2025-11-24 02:47:01,from_csv_file
906,3,281,2,2025-11-24 02:47:01,from_csv_file
907,3,282,18,2025-11-24 02:47:01,from_csv_file
908,3,283,1,2025-11-24 02:47:01,from_csv_file
909,3,284,26,2025-11-24 02:47:01,from_csv_file
910,3,285,2,2025-11-24 02:47:01,from_csv_file
911,3,286,7,2025-11-24 02:47:01,from_csv_file
912,3,287,26,2025-11-24 02:47:01,from_csv_file
913,3,288,2,2025-11-24 02:47:01,from_csv_file
914,3,289,2,2025-11-24 02:47:01,from_csv_file
915,3,290,6,2025-11-24 02:47:01,from_csv_file
916,3,291,10,2025-11-24 02:47:01,from_csv_file
917,3,292,16,2025-11-24 02:47:01,from_csv_file
918,3,293,14,2025-11-24 02:47:01,from_csv_file
919,3,294,13,2025-11-24 02:47:01,from_csv_file
920,3,295,9,2025-11-24 02:47:01,from_csv_file
921,3,296,12,2025-11-24 02:47:01,from_csv_file
922,3,297,22,2025-11-24 02:47:01,from_csv_file
923,3,298,14,2025-11-24 02:47:01,from_csv_file
924,3,299,29,2025-11-24 02:47:01,from_csv_file
925,3,300,3,2025-11-24 02:47:01,from_csv_file
926,3,301,29,2025-11-24 02:47:01,from_csv_file
927,3,302,6,2025-11-24 02:47:01,from_csv_file
928,3,303,13,2025-11-24 02:47:01,from_csv_file
929,3,304,23,2025-11-24 02:47:01,from_csv_file
930,3,305,11,2025-11-24 02:47:01,from_csv_file
931,3,306,7,2025-11-24 02:47:01,from_csv_file
932,3,307,17,2025-11-24 02:47:01,from_csv_file
933,3,308,9,2025-11-24 02:47:01,from_csv_file
934,3,309,30,2025-11-24 02:47:01,from_csv_file
935,3,310,8,2025-11-24 02:47:01,from_csv_file
936,3,311,23,2025-11-24 02:47:01,from_csv_file
937,3,312,18,2025-11-24 02:47:01,from_csv_file
938,3,313,0,2025-11-24 02:47:01,from_csv_file
