,order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,extracted_date,data_source,latency_days,Late_Deliveries:,Locality_Flag
223,224,157,4,2016-05-17,2016-05-18,2016-05-19,1,3,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
224,225,307,4,2016-05-17,2016-05-20,2016-05-19,1,3,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
225,226,501,4,2016-05-17,2016-05-19,2016-05-20,1,2,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
226,227,489,4,2016-05-17,2016-05-18,2016-05-20,2,7,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
227,228,615,4,2016-05-17,2016-05-20,2016-05-20,2,7,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
228,229,742,4,2016-05-19,2016-05-21,2016-05-20,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
229,230,1167,4,2016-05-19,2016-05-20,2016-05-21,2,6,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
230,231,1257,4,2016-05-19,2016-05-22,2016-05-21,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
231,232,1360,4,2016-05-20,2016-05-23,2016-05-23,1,3,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
232,233,737,4,2016-05-21,2016-05-22,2016-05-24,2,6,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
233,234,1435,4,2016-05-22,2016-05-24,2016-05-24,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
234,235,649,4,2016-05-24,2016-05-25,2016-05-25,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
235,236,206,4,2016-05-25,2016-05-27,2016-05-26,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
236,237,1351,4,2016-05-25,2016-05-26,2016-05-27,2,7,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
237,238,1350,4,2016-05-26,2016-05-29,2016-05-29,2,6,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
238,239,13,3,2016-05-27,2016-05-27,,3,9,2025-11-24 02:06:42,mysql_database,,False,Non local
239,240,65,4,2016-05-27,2016-05-29,2016-05-30,2,6,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
240,241,1082,4,2016-05-27,2016-05-29,2016-05-29,2,7,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
241,242,1168,4,2016-05-27,2016-05-30,2016-05-30,2,7,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
242,243,802,4,2016-05-27,2016-05-30,2016-05-28,3,8,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
243,244,956,4,2016-05-28,2016-05-29,2016-05-29,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
244,245,223,4,2016-05-29,2016-05-31,2016-05-30,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
245,246,17,3,2016-05-30,2016-05-30,,2,6,2025-11-24 02:06:42,mysql_database,,False,Non local
246,247,928,4,2016-05-30,2016-06-01,2016-06-01,1,3,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
247,248,1376,4,2016-05-30,2016-06-01,2016-05-31,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
248,249,145,4,2016-06-01,2016-06-04,2016-06-04,2,6,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
249,250,150,4,2016-06-01,2016-06-02,2016-06-04,2,7,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
250,251,851,4,2016-06-01,2016-06-04,2016-06-04,2,7,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
251,252,66,4,2016-06-01,2016-06-04,2016-06-02,3,8,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
252,253,1267,4,2016-06-02,2016-06-05,2016-06-05,2,6,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
253,254,510,4,2016-06-03,2016-06-06,2016-06-05,2,7,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
254,255,801,4,2016-06-03,2016-06-06,2016-06-05,2,7,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
255,256,26,4,2016-06-04,2016-06-05,2016-06-07,2,7,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
256,257,1314,4,2016-06-05,2016-06-06,2016-06-08,1,3,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
257,258,107,4,2016-06-06,2016-06-07,2016-06-07,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
258,259,413,4,2016-06-06,2016-06-09,2016-06-09,2,7,2025-11-24 02:06:42,mysql_database,3.0,False,local
259,260,632,4,2016-06-06,2016-06-08,2016-06-08,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
260,261,1045,4,2016-06-08,2016-06-10,2016-06-09,1,2,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
261,262,579,4,2016-06-08,2016-06-11,2016-06-10,3,9,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
262,263,1322,4,2016-06-09,2016-06-10,2016-06-12,2,6,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
263,264,5,3,2016-06-10,2016-06-10,,1,3,2025-11-24 02:06:42,mysql_database,,False,Non local
264,265,682,4,2016-06-10,2016-06-12,2016-06-11,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
265,266,933,4,2016-06-10,2016-06-13,2016-06-13,2,7,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
266,267,282,4,2016-06-11,2016-06-14,2016-06-14,1,3,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
267,268,540,4,2016-06-11,2016-06-14,2016-06-12,1,3,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
268,269,764,4,2016-06-12,2016-06-13,2016-06-15,2,6,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
269,270,879,4,2016-06-12,2016-06-15,2016-06-13,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
270,271,350,4,2016-06-13,2016-06-16,2016-06-14,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
271,272,497,4,2016-06-15,2016-06-18,2016-06-16,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
272,273,1340,4,2016-06-16,2016-06-19,2016-06-17,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
273,274,411,4,2016-06-17,2016-06-20,2016-06-18,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
274,275,1341,4,2016-06-17,2016-06-19,2016-06-18,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
275,276,1227,4,2016-06-18,2016-06-19,2016-06-19,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
276,277,546,4,2016-06-19,2016-06-20,2016-06-20,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
277,278,1301,4,2016-06-20,2016-06-23,2016-06-21,1,3,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
278,279,378,4,2016-06-21,2016-06-22,2016-06-22,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
279,280,638,4,2016-06-21,2016-06-22,2016-06-23,2,7,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
280,281,800,4,2016-06-21,2016-06-22,2016-06-23,2,7,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
281,282,159,4,2016-06-22,2016-06-25,2016-06-25,3,9,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
282,283,181,4,2016-06-23,2016-06-26,2016-06-26,1,2,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
283,284,1356,4,2016-06-23,2016-06-25,2016-06-25,2,7,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
284,285,319,4,2016-06-25,2016-06-26,2016-06-27,1,2,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
285,286,59,4,2016-06-25,2016-06-26,2016-06-26,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
286,287,133,4,2016-06-25,2016-06-26,2016-06-27,2,6,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
287,288,780,4,2016-06-25,2016-06-28,2016-06-28,2,6,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
288,289,849,4,2016-06-27,2016-06-28,2016-06-30,2,6,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
289,290,202,4,2016-06-28,2016-06-29,2016-06-30,2,6,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
290,291,158,4,2016-06-29,2016-06-30,2016-07-01,2,6,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
291,292,360,4,2016-06-29,2016-06-30,2016-07-02,3,9,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
292,293,573,4,2016-06-30,2016-07-03,2016-07-02,2,7,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
293,294,732,4,2016-07-01,2016-07-02,2016-07-02,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
294,295,1130,4,2016-07-01,2016-07-04,2016-07-04,2,7,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
295,296,1245,4,2016-07-04,2016-07-07,2016-07-06,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
296,297,1425,4,2016-07-04,2016-07-05,2016-07-06,2,7,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
297,298,885,4,2016-07-04,2016-07-07,2016-07-07,3,9,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
298,299,281,4,2016-07-05,2016-07-06,2016-07-07,2,6,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
299,300,1205,4,2016-07-05,2016-07-08,2016-07-08,2,6,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
300,301,17,4,2016-07-06,2016-07-09,2016-07-08,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
301,302,1375,4,2016-07-06,2016-07-07,2016-07-09,2,6,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
302,303,36,4,2016-07-07,2016-07-08,2016-07-09,2,7,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
303,304,230,4,2016-07-07,2016-07-08,2016-07-08,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
304,305,705,4,2016-07-07,2016-07-08,2016-07-08,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
305,306,424,4,2016-07-09,2016-07-10,2016-07-12,2,7,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
306,307,695,4,2016-07-09,2016-07-11,2016-07-11,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
307,308,156,4,2016-07-11,2016-07-12,2016-07-14,2,6,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
308,309,211,4,2016-07-11,2016-07-13,2016-07-13,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
309,310,627,4,2016-07-12,2016-07-13,2016-07-13,1,2,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
310,311,1400,4,2016-07-12,2016-07-14,2016-07-13,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
311,312,299,4,2016-07-13,2016-07-15,2016-07-16,2,6,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
312,313,565,4,2016-07-14,2016-07-15,2016-07-15,3,9,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
313,314,1019,4,2016-07-15,2016-07-17,2016-07-17,2,7,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
314,315,1263,4,2016-07-16,2016-07-19,2016-07-17,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
315,316,670,4,2016-07-17,2016-07-20,2016-07-19,2,7,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
316,317,795,4,2016-07-17,2016-07-20,2016-07-19,2,7,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
317,318,1141,4,2016-07-17,2016-07-19,2016-07-20,2,7,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
318,319,941,4,2016-07-18,2016-07-21,2016-07-21,2,6,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
319,320,1428,4,2016-07-19,2016-07-20,2016-07-21,1,2,2025-11-24 02:06:42,mysql_database,2.0,True,local
320,321,568,4,2016-07-19,2016-07-22,2016-07-21,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
321,322,924,4,2016-07-19,2016-07-22,2016-07-20,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
322,323,1243,4,2016-07-19,2016-07-22,2016-07-21,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
323,324,480,4,2016-07-20,2016-07-22,2016-07-23,2,6,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
324,325,848,4,2016-07-20,2016-07-21,2016-07-21,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
325,326,1337,4,2016-07-20,2016-07-21,2016-07-22,3,9,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
326,327,83,4,2016-07-21,2016-07-24,2016-07-22,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
327,328,528,4,2016-07-23,2016-07-26,2016-07-25,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
328,329,274,4,2016-07-24,2016-07-27,2016-07-26,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
329,330,622,4,2016-07-24,2016-07-27,2016-07-27,2,6,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
330,331,642,4,2016-07-24,2016-07-26,2016-07-25,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
331,332,659,4,2016-07-24,2016-07-26,2016-07-26,2,7,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
332,333,779,4,2016-07-25,2016-07-27,2016-07-26,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
333,334,1112,4,2016-07-25,2016-07-28,2016-07-27,2,7,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
334,335,1193,4,2016-07-25,2016-07-27,2016-07-26,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
335,336,1030,4,2016-07-26,2016-07-29,2016-07-27,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
336,337,1252,4,2016-07-26,2016-07-27,2016-07-28,2,7,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
337,338,1333,4,2016-07-28,2016-07-29,2016-07-30,1,3,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
338,339,1110,4,2016-07-28,2016-07-31,2016-07-29,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
339,340,963,4,2016-07-29,2016-07-30,2016-07-31,2,7,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
340,341,1357,4,2016-07-31,2016-08-03,2016-08-01,1,3,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
341,342,806,4,2016-07-31,2016-08-01,2016-08-03,2,7,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
342,343,961,4,2016-07-31,2016-08-02,2016-08-01,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
343,344,750,4,2016-08-01,2016-08-03,2016-08-02,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
344,345,1299,4,2016-08-01,2016-08-04,2016-08-03,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
345,346,584,4,2016-08-01,2016-08-03,2016-08-02,3,9,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
346,347,1004,4,2016-08-02,2016-08-03,2016-08-05,2,6,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
347,348,907,4,2016-08-02,2016-08-05,2016-08-04,3,9,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
348,349,30,3,2016-08-03,2016-08-03,,1,3,2025-11-24 02:06:42,mysql_database,,False,Non local
349,350,31,3,2016-08-03,2016-08-03,,1,3,2025-11-24 02:06:42,mysql_database,,False,Non local
350,351,1307,4,2016-08-03,2016-08-06,2016-08-04,1,2,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
351,352,16,4,2016-08-03,2016-08-04,2016-08-06,2,7,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
352,353,1387,4,2016-08-03,2016-08-06,2016-08-06,2,7,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
353,354,551,4,2016-08-03,2016-08-05,2016-08-06,3,8,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
354,355,1011,4,2016-08-03,2016-08-05,2016-08-05,3,8,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
355,356,1189,4,2016-08-04,2016-08-07,2016-08-06,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
356,357,14,3,2016-08-05,2016-08-05,,3,8,2025-11-24 02:06:42,mysql_database,,False,Non local
357,358,1042,4,2016-08-05,2016-08-07,2016-08-07,2,7,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
358,359,441,4,2016-08-07,2016-08-10,2016-08-10,2,7,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
359,360,1300,4,2016-08-07,2016-08-09,2016-08-10,2,6,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
360,361,994,4,2016-08-08,2016-08-09,2016-08-11,2,6,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
361,362,187,4,2016-08-09,2016-08-11,2016-08-11,1,2,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
362,363,834,4,2016-08-11,2016-08-12,2016-08-13,3,8,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
363,364,373,4,2016-08-12,2016-08-14,2016-08-13,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
364,365,981,4,2016-08-13,2016-08-14,2016-08-15,2,6,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
365,366,1054,4,2016-08-13,2016-08-14,2016-08-14,3,9,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
366,367,527,4,2016-08-14,2016-08-15,2016-08-15,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
367,368,995,4,2016-08-14,2016-08-15,2016-08-17,2,7,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
368,369,1285,4,2016-08-15,2016-08-18,2016-08-18,1,3,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
369,370,758,4,2016-08-15,2016-08-18,2016-08-18,2,7,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
370,371,891,4,2016-08-15,2016-08-16,2016-08-18,2,7,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
371,372,132,4,2016-08-16,2016-08-18,2016-08-18,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
372,373,337,4,2016-08-16,2016-08-19,2016-08-17,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
373,374,1313,4,2016-08-17,2016-08-19,2016-08-18,1,2,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
374,375,536,4,2016-08-17,2016-08-20,2016-08-20,2,7,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
375,376,825,4,2016-08-17,2016-08-19,2016-08-18,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
376,377,1355,4,2016-08-17,2016-08-19,2016-08-20,2,6,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
377,378,475,4,2016-08-17,2016-08-20,2016-08-20,3,9,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
378,379,954,4,2016-08-18,2016-08-21,2016-08-21,2,7,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
379,380,1156,4,2016-08-19,2016-08-20,2016-08-21,2,7,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
380,381,1297,4,2016-08-19,2016-08-21,2016-08-21,2,7,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
381,382,199,4,2016-08-20,2016-08-23,2016-08-23,2,6,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
382,383,331,4,2016-08-20,2016-08-23,2016-08-22,2,7,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
383,384,410,4,2016-08-20,2016-08-22,2016-08-23,2,7,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
384,385,1274,4,2016-08-20,2016-08-23,2016-08-22,2,7,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
385,386,1362,4,2016-08-20,2016-08-23,2016-08-23,2,6,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
386,387,451,4,2016-08-20,2016-08-21,2016-08-21,3,8,2025-11-24 02:06:42,mysql_database,1.0,False,local
387,388,1080,4,2016-08-21,2016-08-24,2016-08-23,3,8,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
388,389,53,4,2016-08-22,2016-08-24,2016-08-25,1,3,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
389,390,576,4,2016-08-22,2016-08-24,2016-08-25,3,9,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
390,391,61,3,2016-08-23,2016-08-23,,3,9,2025-11-24 02:06:42,mysql_database,,False,Non local
391,392,176,4,2016-08-23,2016-08-26,2016-08-24,1,3,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
392,393,368,4,2016-08-25,2016-08-26,2016-08-27,2,6,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
393,394,522,4,2016-08-26,2016-08-28,2016-08-29,1,3,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
394,395,144,4,2016-08-26,2016-08-27,2016-08-29,2,6,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
395,396,542,4,2016-08-27,2016-08-30,2016-08-29,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
396,397,1437,4,2016-08-28,2016-08-31,2016-08-29,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
397,398,447,4,2016-08-29,2016-08-30,2016-09-01,1,2,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
398,399,1001,4,2016-08-29,2016-09-01,2016-09-01,2,7,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
399,400,1295,4,2016-08-29,2016-08-30,2016-08-31,2,6,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
400,401,103,4,2016-08-30,2016-09-02,2016-09-01,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
401,402,1335,4,2016-08-30,2016-09-01,2016-08-31,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
402,403,578,4,2016-08-31,2016-09-01,2016-09-02,1,3,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
403,404,396,4,2016-08-31,2016-09-03,2016-09-01,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
404,405,603,4,2016-08-31,2016-09-01,2016-09-01,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
405,406,1380,4,2016-08-31,2016-09-02,2016-09-01,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
406,407,77,3,2016-09-01,2016-09-01,,3,8,2025-11-24 02:06:42,mysql_database,,False,Non local
407,408,1071,4,2016-09-01,2016-09-02,2016-09-02,1,2,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
408,409,416,4,2016-09-01,2016-09-04,2016-09-04,2,7,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
409,410,1151,4,2016-09-01,2016-09-03,2016-09-02,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
410,411,261,4,2016-09-02,2016-09-04,2016-09-04,1,3,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
411,412,1202,4,2016-09-02,2016-09-04,2016-09-04,1,3,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
412,413,717,4,2016-09-02,2016-09-05,2016-09-03,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
413,414,917,4,2016-09-03,2016-09-06,2016-09-06,2,7,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
414,415,1265,4,2016-09-03,2016-09-06,2016-09-06,2,7,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
415,416,1377,4,2016-09-03,2016-09-04,2016-09-06,2,7,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
416,417,359,4,2016-09-04,2016-09-05,2016-09-06,1,3,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
417,418,88,4,2016-09-04,2016-09-05,2016-09-05,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
418,419,14,4,2016-09-04,2016-09-07,2016-09-06,3,8,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
419,420,72,4,2016-09-05,2016-09-06,2016-09-07,1,3,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
420,421,240,4,2016-09-05,2016-09-06,2016-09-08,1,3,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
421,422,398,4,2016-09-06,2016-09-07,2016-09-09,2,6,2025-11-24 02:06:42,mysql_database,3.0,True,Non local
422,423,1397,4,2016-09-06,2016-09-09,2016-09-09,2,7,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
423,424,67,4,2016-09-08,2016-09-11,2016-09-11,1,3,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
424,425,843,4,2016-09-08,2016-09-11,2016-09-11,2,6,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
425,426,944,4,2016-09-08,2016-09-10,2016-09-10,2,6,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
426,427,434,4,2016-09-09,2016-09-10,2016-09-11,1,2,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
427,428,1039,4,2016-09-09,2016-09-12,2016-09-10,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
428,429,153,4,2016-09-10,2016-09-12,2016-09-12,3,8,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
429,430,272,4,2016-09-11,2016-09-13,2016-09-12,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
430,431,1217,4,2016-09-11,2016-09-12,2016-09-12,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
431,432,169,4,2016-09-12,2016-09-15,2016-09-14,1,2,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
432,433,1062,4,2016-09-12,2016-09-15,2016-09-13,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
433,434,726,4,2016-09-13,2016-09-15,2016-09-14,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
434,435,77,4,2016-09-14,2016-09-15,2016-09-16,3,9,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
435,436,791,4,2016-09-16,2016-09-19,2016-09-19,2,7,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
436,437,1085,4,2016-09-16,2016-09-18,2016-09-18,2,7,2025-11-24 02:06:42,mysql_database,2.0,False,Non local
437,438,314,4,2016-09-16,2016-09-19,2016-09-18,3,8,2025-11-24 02:06:42,mysql_database,2.0,False,local
438,439,149,4,2016-09-17,2016-09-20,2016-09-18,2,6,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
439,440,882,4,2016-09-17,2016-09-18,2016-09-19,2,7,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
440,441,704,4,2016-09-18,2016-09-19,2016-09-19,1,2,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
441,442,667,4,2016-09-18,2016-09-21,2016-09-21,2,7,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
442,443,1371,4,2016-09-18,2016-09-19,2016-09-20,2,6,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
443,444,30,4,2016-09-19,2016-09-20,2016-09-21,1,2,2025-11-24 02:06:42,mysql_database,2.0,True,Non local
444,445,362,4,2016-09-19,2016-09-22,2016-09-22,2,6,2025-11-24 02:06:42,mysql_database,3.0,False,Non local
445,446,399,4,2016-09-19,2016-09-21,2016-09-20,2,7,2025-11-24 02:06:42,mysql_database,1.0,False,Non local
446,447,808,4,2016-09-20,2016-09-23,2016-09-22,3,8,2025-11-24 02:06:42,mysql_database,2.0,False,local
